fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,acidity_ratio,sugar_acid_ratio,density_alcohol_interaction,sulfur_dioxide_ratio,chloride_acid_product,log_acidity,log_sulphates,random_variation,ph_sulphates,alcohol_squared,density_squared,acid_sulphate_ratio,clarity_score,clarity_grade,wine_clarity,region_id,wine_style_id,flavor_intensity,tannin_level,oak_aging_months,carbonation,country,state,smell,price,color,brand,vintage,grape_variety,wine_type,alcohol_content,region,wine_style,food_pairing,bottle_size_ml
8.5,0.28,0.35,1.7,0.061,6,15,0.99524,3.3,0.74,11.8,7,6.640625,0.178947368,11.743832,0.375,0.5185,2.251291799,0.553885113,-0.012207832,2.442,139.24,0.990502658,0.16091954,-0.879814354,0.754733298,-0.796064138,1.26084952,0.994414528,-2.291292807,-2.430122376,-1.99998656,1.097422687,New Zealand,California,Earthy,140.6,White,Moët & Chandon,1997,Chardonnay,Sparkling,14.2,Bordeaux,Rich,Pasta,750
8,0.43,0.36,2.3,0.075,10,48,0.9976,3.34,0.46,9.4,5,5.594405594,0.255555556,9.37744,0.204081633,0.6,2.197224577,0.378436436,0.005711382,1.5364,88.36,0.99520576,0.294520548,0.421586611,-1.49901596,0.258769805,1.314074982,-0.452690149,0.099014449,-0.053212436,-1.122901156,-0.256355643,New Zealand,Rioja,Woody,120.31,Rosé,Château Margaux,2021,Cabernet Sauvignon,Red,12.5,Tuscany,Light-bodied,Seafood,375
11.2,0.4,0.5,2,0.099,19,50,0.99783,3.1,0.58,10.4,5,8,0.163934426,10.377432,0.37254902,1.1088,2.501435952,0.457424847,0.038304014,1.798,108.16,0.995664709,0.253164557,-0.712173864,0.138645184,0.075673541,0.411565719,-0.568876975,-1.325281372,1.504212901,1.464201273,-1.220414211,Germany,Tuscany,Earthy,30.19,Red,Screaming Eagle,2002,Chardonnay,Sparkling,14.2,Barossa Valley,Medium-bodied,Seafood,375
8.7,0.46,0.31,2.5,0.126,24,64,0.99746,3.1,0.74,9.6,5,5.95890411,0.257731959,9.575616,0.369230769,1.0962,2.272125886,0.553885113,-0.001977758,2.294,92.16,0.994926452,0.264367816,-1.44964522,-2.065083046,0.382653551,-0.08189438,-0.423901072,-2.491161408,1.712304687,-0.704360324,0.695292727,USA,Tuscany,Earthy,102.8,White,Robert Mondavi,1994,Pinot Noir,Rosé,11.5,Napa Valley,Full-bodied,Cheese,750
11.9,0.37,0.69,2.3,0.078,12,24,0.9958,3,0.65,12.8,6,8.686131387,0.178294574,12.74624,0.48,0.9282,2.557227311,0.500775288,-0.013470342,1.95,163.84,0.99161764,0.224242424,-0.9735462,0.596441138,0.957932055,-0.172845675,-0.905797213,0.245498682,-1.824977747,1.044386052,0.481901632,USA,Rioja,Floral,140.4,Rosé,Screaming Eagle,1994,Pinot Noir,Rosé,11.5,Napa Valley,Crisp,Dessert,750
7.6,0.55,0.21,2.2,0.071,7,28,0.9964,3.28,0.55,9.7,5,4.903225806,0.255813953,9.66508,0.24137931,0.5396,2.151762203,0.438254931,-0.062286939,1.804,94.09,0.99281296,0.35483871,-0.160132796,-0.802824444,-2.099356264,0.26918092,0.682338782,1.676454962,0.850982679,-1.902626236,-0.983449763,Japan,Rioja,Spicy,108.7,White,Robert Mondavi,2020,Syrah,Dessert,13,Mendoza,Crisp,Seafood,375
8.3,0.26,0.42,2,0.08,11,27,0.9974,3.21,0.8,9.4,6,6.587301587,0.215053763,9.37556,0.392857143,0.664,2.2300144,0.587786665,-0.041986092,2.568,88.36,0.99480676,0.144444444,0.407052287,-0.815375628,-1.853018483,0.872153106,-0.20583986,1.515318094,0.021713018,-0.585950769,0.858351233,Australia,Tuscany,Spicy,101.78,White,Moët & Chandon,2007,Syrah,Dessert,13,Mendoza,Crisp,Seafood,1500
6.6,0.5,0.01,1.5,0.06,17,26,0.9952,3.4,0.58,9.8,6,4.4,0.197368421,9.75296,0.62962963,0.396,2.028148247,0.457424847,0.023679622,1.972,96.04,0.99042304,0.316455696,-0.019419606,-1.545729787,1.096547118,-0.80243004,-0.182160584,-1.375085233,0.133565416,-0.038261282,1.22357966,New Zealand,Bordeaux,Earthy,126.93,White,Moët & Chandon,2016,Merlot,White,13.8,Mendoza,Rich,Steak,375
11.1,0.44,0.42,2.2,0.064,14,19,0.99758,3.25,0.57,10.4,6,7.708333333,0.181818182,10.374832,0.7,0.7104,2.493205453,0.451075619,-0.022854813,1.8525,108.16,0.995165856,0.280254777,-0.0990943,0.495805021,-0.925889904,-0.284625504,-1.28950007,-1.181995522,-0.769707099,1.085671909,0.665106052,USA,California,Spicy,54.74,White,Penfolds,2001,Syrah,Dessert,13,Barossa Valley,Medium-bodied,Dessert,1500
7.8,0.87,0.26,3.8,0.107,31,67,0.99668,3.26,0.46,9.2,5,4.171122995,0.431818182,9.169456,0.455882353,0.8346,2.174751721,0.378436436,0.060938093,1.4996,84.64,0.993371022,0.595890411,0.869154592,-0.550981804,-0.816154989,-1.615846471,-0.797438117,-1.086710811,-0.772148964,-0.611767862,-1.049674116,Hungary,Bordeaux,Floral,134.55,Red,Penfolds,1998,Syrah,Dessert,13,Mendoza,Medium-bodied,Pasta,1500
8.4,0.29,0.4,1.7,0.067,8,20,0.99603,3.39,0.6,10.5,5,6.511627907,0.180851064,10.458315,0.380952381,0.5628,2.240709689,0.470003629,0.064487638,2.034,110.25,0.992075761,0.18125,0.204389032,-0.315296655,-2.205294373,-1.000629372,0.229924345,0.387148316,-1.366211591,2.342857008,1.881621289,Spain,Bordeaux,Fruity,88.69,Rosé,Penfolds,1997,Syrah,Dessert,13,Bordeaux,Light-bodied,Pasta,375
10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,6,6.623376623,1.375,9.03321,0.572916667,2.1828,2.415913778,0.570979547,-0.008356086,2.4486,81,1.007393616,0.305084746,-0.982294034,0.386382654,-0.363573295,-0.193609511,2.026817116,0.365169001,-0.336203737,1.804410827,-1.558762253,Germany,Tuscany,Woody,99.86,Rosé,Robert Mondavi,1995,Chardonnay,Sparkling,14.2,Tuscany,Full-bodied,Cheese,750
8,0.62,0.35,2.8,0.086,28,52,0.997,3.31,0.62,10.8,5,4.938271605,0.311111111,10.7676,0.528301887,0.688,2.197224577,0.482426149,0.017325194,2.0522,116.64,0.994009,0.382716049,0.552299938,-1.99553178,-0.657134962,-0.860565404,0.456355973,-1.715093347,1.112046842,1.541457195,-1.548261668,Italy,California,Earthy,8.06,Rosé,Château Margaux,2013,Syrah,Dessert,13,Napa Valley,Light-bodied,Dessert,500
8.6,0.685,0.1,1.6,0.092,3,12,0.99745,3.31,0.65,9.55,6,5.103857567,0.166666667,9.5256475,0.230769231,0.7912,2.261763098,0.500775288,0.009234015,2.1515,91.2025,0.994906503,0.415151515,-0.95191846,-2.171571405,-0.673790106,-0.79345973,-0.119658902,0.804942574,-1.606602735,-0.177986208,-1.436651792,USA,California,Fruity,63.53,Red,Château Margaux,2009,Chardonnay,Sparkling,14.2,Napa Valley,Rich,Seafood,1000
6.6,0.725,0.2,7.8,0.073,29,79,0.9977,3.29,0.54,9.2,5,3.826086957,1.026315789,9.17884,0.3625,0.4818,2.028148247,0.431782416,0.004307194,1.7766,84.64,0.99540529,0.470779221,0.89295387,-0.650659827,-0.024398567,-0.84077189,1.149487364,-0.390394467,0.399779918,-0.268032587,-2.002948414,Japan,Tuscany,Fruity,70.38,Rosé,Robert Mondavi,2021,Cabernet Sauvignon,Red,12.5,Tuscany,Medium-bodied,Dessert,1500
8.8,0.685,0.26,1.6,0.088,16,23,0.99694,3.32,0.47,9.4,5,5.222551929,0.163265306,9.371236,0.666666667,0.7744,2.282382386,0.385262401,-0.001734244,1.5604,88.36,0.993889364,0.465986395,-0.174354258,-1.151153737,0.864824438,-1.039111168,-1.245051224,1.106461771,2.448586988,-0.632807599,-0.077180276,USA,Bordeaux,Floral,120.85,Rosé,Robert Mondavi,2007,Pinot Noir,Rosé,11.5,Mendoza,Crisp,Dessert,1500
8.8,0.24,0.35,1.7,0.055,13,27,0.99394,3.14,0.59,11.3,7,7.096774194,0.173469388,11.231522,0.464285714,0.484,2.282382386,0.463734016,-0.05731727,1.8526,127.69,0.987916724,0.150943396,1.962587191,-1.076679127,0.644123768,-1.58584564,-2.191978656,0.201394559,1.168722794,-1.444641253,-0.47697586,Japan,California,Woody,138.35,Rosé,Penfolds,2019,Cabernet Sauvignon,Red,12.5,Tuscany,Rich,Cheese,750
8.5,0.585,0.18,2.1,0.078,5,30,0.9967,3.2,0.48,9.8,6,5.362776025,0.221052632,9.76766,0.161290323,0.663,2.251291799,0.392042088,-0.022214663,1.536,96.04,0.99341089,0.39527027,0.019147777,-0.164335206,0.803154743,-0.630845551,0.135855902,1.077293673,1.505195999,0.372794159,-0.317228388,South Africa,Barossa Valley,Floral,113.12,Rosé,Robert Mondavi,1994,Syrah,Dessert,13,Barossa Valley,Full-bodied,Dessert,500
7.7,0.58,0.01,1.8,0.088,12,18,0.99568,3.32,0.56,10.5,7,4.873417722,0.206896552,10.45464,0.631578947,0.6776,2.163323026,0.444685821,-0.051139628,1.8592,110.25,0.991378662,0.371794872,-0.443044021,0.419705608,-0.10902342,0.539764513,0.047298743,1.352759031,0.943193303,1.67512994,0.722495769,Brazil,California,Spicy,94.35,Red,Penfolds,2001,Merlot,White,13.8,Napa Valley,Full-bodied,Steak,500
6.7,0.7,0.08,3.75,0.067,8,16,0.99334,3.43,0.52,12.6,5,3.941176471,0.487012987,12.516084,0.470588235,0.4489,2.041220329,0.418710335,-0.030489145,1.7836,158.76,0.986724356,0.460526316,-1.269330497,0.035566074,0.967178122,0.810260044,1.433633609,-0.327073431,-0.366633879,0.908222524,-0.450706559,Portugal,Rioja,Woody,43.67,Red,Penfolds,2018,Merlot,White,13.8,Tuscany,Light-bodied,Steak,1000
8.3,0.65,0.1,2.9,0.089,17,40,0.99803,3.29,0.55,9.5,5,5.03030303,0.311827957,9.481285,0.414634146,0.7387,2.2300144,0.438254931,0.05268209,1.8095,90.25,0.996063881,0.419354839,0.683569323,-0.83428181,-0.972764517,-0.737736705,-1.954593004,1.398483993,0.577262367,1.124095895,-0.528450998,Australia,California,Fruity,109.89,Red,Château Margaux,1997,Syrah,Dessert,13,Napa Valley,Crisp,Pasta,1500
9.7,0.53,0.6,2,0.039,5,19,0.99585,3.3,0.86,12.4,6,6.339869281,0.186915888,12.34854,0.25,0.3783,2.370243741,0.620576488,0.028544526,2.838,153.76,0.991717223,0.284946237,0.895038314,-0.222474897,0.487774821,-0.809724836,-0.446643047,0.822572921,-1.08026706,-1.611002768,1.887858988,Hungary,Rioja,Floral,122.42,White,Screaming Eagle,2019,Chardonnay,Sparkling,14.2,Mendoza,Rich,Steak,750
7,0.62,0.18,1.5,0.062,7,50,0.9951,3.08,0.6,9.3,5,4.320987654,0.1875,9.25443,0.137254902,0.434,2.079441542,0.470003629,-0.002777385,1.848,86.49,0.99022401,0.3875,-0.025574312,0.370061115,-1.397805478,-1.176644944,-0.288150262,-0.541299095,2.426178004,0.169403075,0.633195179,New Zealand,Tuscany,Spicy,37.82,White,Moët & Chandon,2019,Pinot Noir,Rosé,11.5,Tuscany,Rich,Steak,1500
7.2,0.36,0.46,2.1,0.074,24,44,0.99534,3.4,0.85,11,7,5.294117647,0.256097561,10.94874,0.533333333,0.5328,2.104134154,0.615185639,0.002029585,2.89,121,0.990701716,0.194594595,-0.095464247,0.34859512,-0.942060184,-0.509093805,1.664192055,1.222807922,-1.327507491,-0.38555898,0.404408154,Hungary,California,Spicy,54.22,Rosé,Moët & Chandon,2005,Syrah,Dessert,13,Barossa Valley,Rich,Cheese,500
15,0.21,0.44,2.2,0.075,10,24,1.00005,3.07,0.84,9.2,7,12.39669421,0.1375,9.20046,0.4,1.125,2.772588722,0.609765572,-0.06001482,2.5788,84.64,1.000100003,0.114130435,0.092844901,0.1409827,-1.692270832,-1.099039225,-0.9648933,-0.998820869,1.276263988,1.862759686,-0.051394927,Germany,California,Woody,82.26,White,Penfolds,2002,Cabernet Sauvignon,Red,12.5,Mendoza,Full-bodied,Seafood,750
6.8,0.77,0,1.8,0.066,34,52,0.9976,3.62,0.68,9.9,5,3.84180791,0.230769231,9.87624,0.641509434,0.4488,2.054123734,0.518793793,0.003375924,2.4616,98.01,0.99520576,0.458333333,0.63541803,-0.284155098,0.29096473,0.17852917,-0.578212098,-0.465950978,0.47758882,0.038078019,-0.710691992,China,California,Woody,65.3,Rosé,Château Margaux,2014,Pinot Noir,Rosé,11.5,Mendoza,Rich,Seafood,750
10,0.48,0.24,2.7,0.102,13,32,1,3.28,0.56,10,6,6.756756757,0.245454545,10,0.393939394,1.02,2.397895273,0.444685821,-0.032591805,1.8368,100,1,0.307692308,0.591814134,-2.018487864,-0.25494697,-0.782353923,-0.44575746,0.166140613,1.356106714,-2.358464142,-0.284139555,Brazil,Barossa Valley,Earthy,127.41,Red,Château Margaux,2006,Chardonnay,Sparkling,14.2,Barossa Valley,Medium-bodied,Pasta,500
7.2,0.56,0.26,2,0.083,13,100,0.99586,3.26,0.52,9.9,5,4.615384615,0.243902439,9.859014,0.128712871,0.5976,2.104134154,0.418710335,-0.010466184,1.6952,98.01,0.99173714,0.368421053,0.911362722,-0.584455292,-0.381489415,-0.204355727,-1.505832405,0.474742105,-1.671972472,0.520004381,-0.015865918,Portugal,California,Spicy,45.3,Red,Moët & Chandon,2010,Chardonnay,Sparkling,14.2,Barossa Valley,Rich,Seafood,750
10.2,0.67,0.39,1.9,0.054,6,17,0.9976,3.17,0.47,10,5,6.107784431,0.169642857,9.976,0.333333333,0.5508,2.415913778,0.385262401,-0.032328644,1.4899,100,0.99520576,0.455782313,-1.220712426,0.603094685,0.599577541,-0.72895925,-0.032481036,1.848663069,-0.957927839,-0.829143485,0.091480006,Mexico,Bordeaux,Fruity,5.12,Red,Moët & Chandon,1994,Pinot Noir,Rosé,11.5,Mendoza,Light-bodied,Dessert,1500
7.9,0.52,0.26,1.9,0.079,42,140,0.9964,3.23,0.54,9.5,5,5.197368421,0.213483146,9.4658,0.29787234,0.6241,2.186051277,0.431782416,0.004853877,1.7442,90.25,0.99281296,0.337662338,-0.258904974,-0.627733906,1.609520666,-0.228005727,0.235135299,-0.779806676,-0.346749891,-1.026710492,-1.082158136,South Africa,Barossa Valley,Woody,107.53,Red,Château Margaux,1997,Cabernet Sauvignon,Red,12.5,Barossa Valley,Crisp,Dessert,1500
9,0.6,0.29,2,0.069,32,73,0.99654,3.34,0.57,10,5,5.625,0.2,9.9654,0.432432432,0.621,2.302585093,0.451075619,-0.058505651,1.9038,100,0.993091972,0.382165605,-1.630473244,0.410550085,-0.371779012,1.419035611,-0.161767281,0.917772151,-0.266547304,0.763945364,0.100675503,China,California,Floral,113.85,Red,Robert Mondavi,1999,Syrah,Dessert,13,Barossa Valley,Crisp,Pasta,500
8.8,0.31,0.4,2.8,0.109,7,16,0.99614,3.31,0.79,11.8,7,6.717557252,0.285714286,11.754452,0.411764706,0.9592,2.282382386,0.58221562,0.089727893,2.6149,139.24,0.9922949,0.173184358,0.303818596,-0.144904579,-0.64111426,0.23614241,1.057960714,0.949296498,0.496248566,1.546398687,0.415311477,France,California,Floral,45.55,White,Robert Mondavi,2011,Chardonnay,Sparkling,14.2,Barossa Valley,Crisp,Steak,1000
10.6,0.31,0.49,2.2,0.063,18,40,0.9976,3.14,0.51,9.8,6,8.091603053,0.189655172,9.77648,0.43902439,0.6678,2.451005098,0.412109651,0.057187702,1.6014,96.04,0.99520576,0.205298013,2.023606219,-1.228443831,2.571995317,0.02443184,-0.144866755,0.356412584,0.579061573,-0.627461166,0.438023605,Australia,Tuscany,Floral,69.53,White,Château Margaux,2008,Syrah,Dessert,13,Napa Valley,Medium-bodied,Pasta,750
10.2,0.4,0.4,2.5,0.068,41,54,0.99754,3.38,0.86,10.5,6,7.285714286,0.223214286,10.47417,0.745454545,0.6936,2.415913778,0.620576488,0.04591583,2.9068,110.25,0.995086052,0.215053763,-0.649765227,0.157127919,0.486309993,-0.561930114,-0.533452446,-1.572230544,0.061734676,0.261518597,0.65940179,Greece,Tuscany,Earthy,67.16,Red,Robert Mondavi,2016,Merlot,White,13.8,Barossa Valley,Crisp,Steak,1500
8.8,0.7,0,1.7,0.069,8,19,0.99701,3.31,0.53,10,6,5.176470588,0.173469388,9.9701,0.4,0.6072,2.282382386,0.425267735,0.128004227,1.7543,100,0.99402894,0.45751634,-1.352670286,-0.731631739,0.775115122,-0.854493463,0.294082039,0.499821636,-0.49094895,-1.50608291,0.734811344,Canada,Tuscany,Floral,8.91,White,Screaming Eagle,1996,Chardonnay,Sparkling,14.2,Barossa Valley,Full-bodied,Seafood,750
7.7,0.69,0.22,1.9,0.084,18,94,0.9961,3.31,0.48,9.5,5,4.556213018,0.218390805,9.46295,0.189473684,0.6468,2.163323026,0.392042088,-0.001791302,1.5888,90.25,0.99221521,0.466216216,-0.366824412,-0.215667638,-0.52213157,0.530683123,0.925676758,-0.113588114,1.366214785,-0.19052519,-0.125792628,Australia,Rioja,Floral,9.06,Red,Robert Mondavi,2012,Chardonnay,Sparkling,14.2,Barossa Valley,Rich,Dessert,500
7.9,0.885,0.03,1.8,0.058,4,8,0.9972,3.36,0.33,9.1,4,4.190981432,0.202247191,9.07452,0.444444444,0.4582,2.186051277,0.285178942,-0.044475721,1.1088,82.81,0.99440784,0.665413534,0.551485376,0.400481387,1.119244918,1.475112364,2.99281057,0.148547904,0.097488939,-0.937953409,-1.613901455,Hungary,California,Spicy,59.23,Red,Château Margaux,1992,Cabernet Sauvignon,Red,12.5,Napa Valley,Medium-bodied,Pasta,1500
4.6,0.52,0.15,2.1,0.054,8,65,0.9934,3.9,0.56,13.1,4,3.026315789,0.375,13.01354,0.121212121,0.2484,1.722766598,0.444685821,-0.03599221,2.184,171.61,0.98684356,0.333333333,-1.062393528,1.05872853,0.685589746,-0.12826348,-0.202338907,-0.240724304,0.163447747,-0.599302789,0.246347953,Germany,Rioja,Woody,102.54,White,Penfolds,1997,Merlot,White,13.8,Bordeaux,Crisp,Seafood,1500
8.1,0.38,0.48,1.8,0.157,5,17,0.9976,3.3,1.05,9.4,5,5.869565217,0.197802198,9.37744,0.277777778,1.2717,2.208274414,0.717839793,0.022213166,3.465,88.36,0.99520576,0.185365854,-0.597510195,-0.162123975,0.134166416,-2.104582799,0.871555966,0.233285041,-0.331499388,-0.624811205,-0.224306828,USA,Barossa Valley,Earthy,36.87,Rosé,Moët & Chandon,2001,Pinot Noir,Rosé,11.5,Napa Valley,Light-bodied,Steak,375
7.2,0.57,0.06,1.6,0.076,9,27,0.9972,3.36,0.7,9.6,6,4.585987261,0.195121951,9.57312,0.321428571,0.5472,2.104134154,0.530628251,-0.001637664,2.352,92.16,0.99440784,0.335294118,0.404294755,-0.451949372,-0.203461141,1.953107198,1.647877606,0.685890456,-2.325420154,-0.84941747,-0.22491954,Greece,Bordeaux,Floral,145.06,White,Screaming Eagle,1998,Pinot Noir,Rosé,11.5,Napa Valley,Rich,Steak,1500
9.9,0.5,0.24,2.3,0.103,6,14,0.9978,3.34,0.52,10,4,6.6,0.211009174,9.978,0.4,1.0197,2.388762789,0.418710335,0.011780728,1.7368,100,0.99560484,0.328947368,2.089538722,-1.771068553,-0.067871382,1.912005469,0.411357631,1.769913068,-1.082840529,-0.189180335,2.698040457,South Africa,California,Woody,64.62,Red,Penfolds,2005,Syrah,Dessert,13,Tuscany,Full-bodied,Steak,500
7.2,0.67,0,2.2,0.068,10,24,0.9956,3.42,0.72,11.1,6,4.311377246,0.268292683,11.05116,0.4,0.4896,2.104134154,0.542324291,-0.032844714,2.4624,123.21,0.99121936,0.389534884,0.334176417,1.291273839,-1.430831202,1.193586535,0.16997454,-0.422568419,-0.822867605,0.187068938,1.192606205,Greece,Tuscany,Floral,74.14,White,Penfolds,1994,Cabernet Sauvignon,Red,12.5,Tuscany,Full-bodied,Seafood,500
7.7,0.39,0.12,1.7,0.097,19,27,0.99596,3.16,0.49,9.4,5,5.539568345,0.195402299,9.362024,0.678571429,0.7469,2.163323026,0.39877612,0.01041914,1.5484,88.36,0.991936322,0.261744966,-0.063524575,-0.416625306,1.942245595,-0.316082961,1.666663259,-0.84209869,-1.39429775,-0.318142633,0.66758496,France,Bordeaux,Floral,40.45,White,Penfolds,2010,Cabernet Sauvignon,Red,12.5,Barossa Valley,Medium-bodied,Pasta,375
7.1,0.59,0.01,2.3,0.08,27,43,0.9955,3.42,0.58,10.7,6,4.465408805,0.283950617,10.65185,0.613636364,0.568,2.091864062,0.457424847,0.032435494,1.9836,114.49,0.99102025,0.373417722,-1.256506894,0.221558474,0.331647667,-0.641727144,-0.302269392,-0.773780579,1.235943202,1.090244284,-0.000131686,Mexico,Tuscany,Fruity,138.77,Red,Robert Mondavi,1997,Merlot,White,13.8,Mendoza,Medium-bodied,Pasta,1000
7.5,0.58,0.03,4.1,0.08,27,46,0.99592,3.02,0.47,9.2,5,4.746835443,0.482352941,9.162464,0.574468085,0.6,2.140066163,0.385262401,0.002190574,1.4194,84.64,0.991856646,0.394557823,1.704105516,-0.900590353,-0.275121428,-0.803110834,-0.188594829,-0.990736919,-0.170172531,-0.416315257,0.890408005,Germany,Barossa Valley,Earthy,90.5,White,Château Margaux,2012,Merlot,White,13.8,Barossa Valley,Medium-bodied,Seafood,500
6.6,0.52,0.08,2.4,0.07,13,26,0.99358,3.4,0.72,12.5,7,4.342105263,0.315789474,12.41975,0.481481481,0.462,2.028148247,0.542324291,-0.064734074,2.448,156.25,0.987201216,0.302325581,-1.367137806,-0.059826144,-1.793921113,-1.180972484,0.037553077,1.404316282,0.71302585,0.112636682,-0.165578973,Canada,California,Fruity,57.27,Red,Penfolds,2006,Syrah,Dessert,13,Tuscany,Medium-bodied,Cheese,375
6.9,0.48,0.2,1.9,0.082,9,23,0.99585,3.39,0.43,9.05,4,4.662162162,0.240506329,9.0124425,0.375,0.5658,2.066862759,0.357674444,0.029104885,1.4577,81.9025,0.991717223,0.335664336,-0.483561484,0.111799158,0.957304823,-0.457218539,1.847866996,0.489211825,0.159393198,-0.230848968,-0.968049796,China,California,Spicy,128.04,Red,Penfolds,2001,Merlot,White,13.8,Mendoza,Full-bodied,Steak,500
7.1,0.16,0.44,2.5,0.068,17,31,0.99328,3.35,0.54,12.4,6,6.120689655,0.308641975,12.316672,0.53125,0.4828,2.091864062,0.431782416,-0.091810269,1.809,153.76,0.986605158,0.103896104,-0.499730176,-0.033925226,0.133958381,-0.2151138,0.10649398,-0.850782749,-1.778202728,-0.558816292,-0.95891409,Mexico,Rioja,Earthy,82.09,White,Penfolds,2015,Merlot,White,13.8,Barossa Valley,Crisp,Seafood,750
9.5,0.78,0.22,1.9,0.077,6,32,0.9988,3.26,0.56,10.6,6,5.337078652,0.180952381,10.58728,0.181818182,0.7315,2.351375257,0.444685821,0.034302573,1.8256,112.36,0.99760144,0.5,1.800511182,-0.947892717,2.935657902,0.557137618,-0.598279334,0.604097426,-0.31444379,-1.387286513,0.242462972,Argentina,Bordeaux,Woody,90.14,Rosé,Penfolds,2002,Pinot Noir,Rosé,11.5,Tuscany,Light-bodied,Seafood,1500
10.7,0.4,0.48,2.1,0.125,15,49,0.998,3.03,0.81,9.7,6,7.642857143,0.179487179,9.6806,0.3,1.3375,2.459588842,0.593326845,-0.011947402,2.4543,94.09,0.996004,0.220994475,-0.162792906,-1.435909524,-0.978740836,-0.859613514,-0.838176482,0.56291066,0.749698021,-1.862863586,-0.24421504,China,Barossa Valley,Earthy,142.09,Rosé,Château Margaux,1992,Merlot,White,13.8,Napa Valley,Full-bodied,Pasta,750
6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5,5,4.049079755,0.565789474,9.45801,0.649681529,0.6138,2.028148247,0.371563556,-0.004944483,1.44,90.25,0.991179536,0.434482759,0.50826864,-0.458638636,-0.162703702,-0.596993588,-0.672393584,0.646743935,-0.010556435,-1.268751008,-0.620264297,Spain,California,Floral,84.05,Rosé,Château Margaux,1991,Merlot,White,13.8,Tuscany,Medium-bodied,Dessert,750
12.3,0.39,0.63,2.3,0.091,6,18,1.0004,3.16,0.49,9.5,5,8.848920863,0.172932331,9.5038,0.315789474,1.1193,2.587764035,0.39877612,0.003704739,1.5484,90.25,1.00080016,0.261744966,1.060209907,0.74418571,-1.0560308,-0.750729607,-0.766352609,-0.083133526,2.508306273,-1.311736692,0.448580879,Canada,Bordeaux,Fruity,12.05,Red,Penfolds,1993,Pinot Noir,Rosé,11.5,Barossa Valley,Full-bodied,Dessert,1000
5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,7,3.373493976,0.333333333,12.720384,0.25,0.4872,1.887069649,0.488580015,0.032042143,2.3373,163.84,0.987598688,0.404907975,-0.606700295,-0.495878172,-0.284836938,-0.345104097,-0.154649707,-0.370931104,0.453039657,-0.294094308,0.095303399,Austria,Barossa Valley,Floral,91.87,White,Penfolds,2014,Cabernet Sauvignon,Red,12.5,Tuscany,Full-bodied,Steak,1500
8.3,0.3,0.49,3.8,0.09,11,24,0.99498,3.27,0.64,12.1,7,6.384615385,0.408602151,12.039258,0.44,0.747,2.2300144,0.494696242,0.09233185,2.0928,146.41,0.9899852,0.182926829,-0.308482788,0.381309612,-0.992578007,-0.599639995,-0.153260553,-1.819051015,0.07427369,0.698399121,-1.152901944,Germany,Tuscany,Fruity,32.24,White,Robert Mondavi,2003,Pinot Noir,Rosé,11.5,Barossa Valley,Crisp,Steak,500
6,0.31,0.47,3.6,0.067,18,42,0.99549,3.39,0.66,11,6,4.580152672,0.514285714,10.95039,0.418604651,0.402,1.945910149,0.506817602,0.001039685,2.2374,121,0.99100034,0.186746988,-1.883150208,0.486184792,0.809264698,-0.707439545,1.136455574,-0.280571707,1.748135573,-1.107461409,-0.182923298,Japan,Barossa Valley,Woody,77.37,Red,Château Margaux,2015,Merlot,White,13.8,Mendoza,Full-bodied,Dessert,1500
9.5,0.57,0.27,2.3,0.082,23,144,0.99782,3.27,0.55,9.4,5,6.050955414,0.219047619,9.379508,0.15862069,0.779,2.351375257,0.438254931,0.031620387,1.7985,88.36,0.995644752,0.367741935,-0.548287296,-0.397195316,-0.998212259,1.085222264,0.187459382,-1.015663231,0.046461273,-0.681351606,2.092098572,Germany,California,Earthy,121.74,Rosé,Screaming Eagle,1992,Chardonnay,Sparkling,14.2,Bordeaux,Rich,Cheese,500
6.4,0.63,0.21,1.6,0.08,12,32,0.99689,3.58,0.66,9.8,5,3.926380368,0.216216216,9.769522,0.363636364,0.512,2.00148,0.506817602,-0.026549848,2.3628,96.04,0.993789672,0.379518072,-0.783765666,2.814654444,-0.607568792,-0.629037861,0.435211528,-0.583122831,-0.098000967,-0.399424781,0.413626378,New Zealand,Rioja,Earthy,26.91,Rosé,Château Margaux,2018,Syrah,Dessert,13,Napa Valley,Light-bodied,Pasta,1500
